idx,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384
2610,0.00156203,0.00171485,0.00158823,0.00533793,0.00522023,0.00515555
2611,0.00130342,0.0012415,0.00127422,0.0044425,0.00440758,0.00459812
2612,0.00134921,0.00118433,0.00118764,0.00442489,0.00451445,0.0045991
2613,0.00113252,0.00118289,0.00124497,0.00448788,0.00432161,0.0063736
2614,0.00119998,0.00121926,0.00111017,0.00416455,0.00420547,0.00443491
2615,0.00109782,0.00133368,0.00111074,0.00448227,0.00419703,0.00429386
2616,0.00125443,0.00114407,0.0011122,0.00419888,0.00419709,0.00428735
2617,0.00126867,0.00108076,0.00117869,0.00448419,0.00549545,0.00490257
2618,0.00148358,0.00147226,0.0015478,0.00555863,0.0063697,0.00547788
2619,0.00113875,0.00125796,0.00107563,0.00434319,0.00727006,0.0100899
2620,0.00203487,0.00207937,0.0022154,0.0112186,0.00999218,0.00860464
2621,0.00175487,0.0018603,0.00207119,0.00829542,0.00868022,0.00524857
2622,0.00122786,0.00108522,0.00128546,0.00420886,0.0042192,0.00415664
2623,0.0010684,0.00103699,0.00105829,0.00423645,0.00429762,0.00421479
2624,0.00110371,0.00113816,0.00106551,0.00439612,0.00426276,0.00446913
2625,0.00108594,0.0011547,0.00109957,0.00440072,0.00423291,0.00419667
2626,0.00108983,0.00104501,0.00104992,0.00422128,0.00427575,0.00421761
2627,0.00109161,0.00109854,0.00107015,0.00443038,0.00427036,0.00427528
2628,0.0010682,0.00103916,0.00108375,0.00420802,0.00421791,0.00421267
2629,0.00105223,0.00107435,0.00113996,0.00419365,0.00419497,0.00423773
2630,0.00109838,0.0010454,0.00106168,0.00415891,0.00418837,0.00466937
2631,0.00111066,0.00104671,0.00105674,0.00415031,0.00419386,0.00426822
2632,0.00108322,0.00101826,0.00105384,0.00420385,0.00422517,0.0041619
2633,0.00109976,0.00111905,0.00106634,0.00418774,0.00418,0.00417689
2634,0.0013995,0.00111798,0.00114839,0.00420731,0.00420346,0.0041906
2635,0.00104487,0.00111417,0.00108154,0.00442974,0.00418182,0.0041798
2636,0.00106134,0.00104745,0.00106915,0.00432494,0.00424096,0.00416643
2637,0.00105761,0.00104783,0.00106887,0.00431703,0.00418932,0.0041622
2638,0.00106163,0.00104286,0.00106435,0.00413258,0.00411188,0.00416298
2639,0.00108097,0.00104823,0.00106024,0.00410115,0.00410705,0.00415547
2640,0.00106007,0.00104006,0.00105239,0.00417405,0.00420926,0.00526098
2641,0.00135788,0.0011485,0.00119652,0.00447032,0.00456851,0.0044443
2642,0.00110078,0.00114229,0.00135339,0.00442654,0.00443879,0.00443133
2643,0.00136085,0.00132994,0.00110189,0.00448853,0.00444839,0.00466592
2644,0.00110426,0.00106278,0.00146133,0.00443377,0.00439707,0.00434149
2645,0.00118303,0.00128363,0.00111138,0.00438629,0.0044518,0.00444599
2646,0.00138539,0.00111077,0.00115817,0.00441709,0.00451151,0.00448899
2647,0.00114656,0.00118841,0.00121378,0.0044449,0.00440993,0.00442194
2648,0.00135893,0.0012269,0.00120607,0.00452003,0.0044695,0.00458637
2649,0.00111531,0.00112786,0.00129696,0.00444415,0.00444288,0.00452034
2650,0.00118262,0.00132543,0.00113011,0.00442167,0.0044734,0.00451958
2651,0.00127356,0.00115367,0.00126796,0.00440061,0.00447835,0.00441177
2652,0.00119215,0.00133305,0.00119186,0.00440285,0.00440464,0.00454925
2653,0.00134169,0.00110999,0.00115925,0.00437907,0.00451689,0.00444734
2654,0.00111415,0.00113986,0.00135557,0.00440766,0.00441636,0.00440521
2655,0.0012627,0.0013311,0.00108693,0.00465842,0.00475085,0.0045924
2656,0.00109084,0.00120078,0.00128746,0.00444705,0.00450479,0.00440566
2657,0.00125036,0.00132047,0.00111219,0.00440281,0.00438383,0.00450629
2658,0.00127224,0.00116222,0.0012392,0.00428419,0.00443792,0.00446609
2659,0.00118676,0.00132355,0.00112506,0.00433691,0.00441747,0.00443251
2660,0.00136048,0.00109515,0.00118762,0.00467012,0.00460402,0.00450898
2661,0.00114863,0.0012457,0.00128635,0.00471566,0.00422324,0.00418226
2662,0.00109234,0.00104423,0.00105506,0.004176,0.00429504,0.00424002
2663,0.00104465,0.00105178,0.0010707,0.00420997,0.00423471,0.00423702
2664,0.00105661,0.00107939,0.00108835,0.00426347,0.00425758,0.00420535
2665,0.00106728,0.00106075,0.00106821,0.00418784,0.00414769,0.00449519
2666,0.00113077,0.00108372,0.00106669,0.00420987,0.00417191,0.0042409
2667,0.00112617,0.0011073,0.00106951,0.00417935,0.00413668,0.00422547
2668,0.00109258,0.00104972,0.0011007,0.00419585,0.00413012,0.00412377
2669,0.00178566,0.00142474,0.00148001,0.00624972,0.00614819,0.00619543
2670,0.00155915,0.00145566,0.00195462,0.00778795,0.00658615,0.00487047
2671,0.00109328,0.0010472,0.00106711,0.00425418,0.00426946,0.00423915
2672,0.00103429,0.00104876,0.00107012,0.00436662,0.00421408,0.00424994
2673,0.00105831,0.00103979,0.00105397,0.00423624,0.00426219,0.00425267
2674,0.00106955,0.00103742,0.00105793,0.00422727,0.00427032,0.00426959
2675,0.00107978,0.00107891,0.00105808,0.00426534,0.00427003,0.00427898
2676,0.0010762,0.0010389,0.00106162,0.00413369,0.00427785,0.00432305
2677,0.00107651,0.00102978,0.00105789,0.00416402,0.00414897,0.00423688
2678,0.00111355,0.0010811,0.00107026,0.00417525,0.0041736,0.0043101
2679,0.00113536,0.00106642,0.001107,0.00417936,0.0041592,0.00422105
2680,0.00112755,0.00111008,0.00106716,0.00417767,0.00417763,0.00422153
2681,0.00111901,0.00124964,0.00110085,0.00424617,0.00414718,0.00413969
2682,0.00108209,0.00104646,0.00113238,0.00422805,0.00422281,0.00418214
2683,0.00106534,0.0010396,0.00115549,0.00421975,0.00422328,0.00420742
2684,0.00105791,0.0010626,0.00107764,0.00418569,0.0042516,0.00422221
2685,0.00106844,0.00104855,0.00110758,0.00428879,0.00430371,0.00435243
2686,0.00105065,0.00103831,0.00107334,0.00421419,0.00758354,0.00416371
2687,0.00108058,0.00302203,0.0010896,0.00426089,0.00421959,0.0041957
2688,0.00107377,0.001042,0.00107454,0.00426132,0.00418346,0.00421092
2689,0.00103796,0.00104193,0.00106376,0.0041966,0.00422425,0.00418582
2690,0.00105519,0.00104934,0.00106113,0.00414288,0.00412933,0.00430343
2691,0.00111678,0.00106054,0.00106673,0.00416322,0.00415976,0.00426834
2692,0.00110468,0.00109276,0.00107241,0.00418734,0.00417452,0.00433661
2693,0.0011172,0.00105196,0.00105756,0.00420507,0.0041321,0.00425123
2694,0.00112188,0.001046,0.00112017,0.00420355,0.00414314,0.00419637
2695,0.00106701,0.00103786,0.00106338,0.00412357,0.00415395,0.00414841
2696,0.00105322,0.00103822,0.00106308,0.00410986,0.00411263,0.00412168
2697,0.00103135,0.0010326,0.00105438,0.00414667,0.00410205,0.00418491
2698,0.00107594,0.0010353,0.00106232,0.0041094,0.00414947,0.00412515
2699,0.00105201,0.00103899,0.00107388,0.00412359,0.00407707,0.00410619
2700,0.00107799,0.00103916,0.00107871,0.00472964,0.00417471,0.00415954
2701,0.0010715,0.0010435,0.00117982,0.00409271,0.00411492,0.00411446
2702,0.00105431,0.00104829,0.0010534,0.00414826,0.00411495,0.00410432
2703,0.00104605,0.0010485,0.00113559,0.00426706,0.00409541,0.00412615
2704,0.0010779,0.00103847,0.00105201,0.00426879,0.00412638,0.0041259
2705,0.00106475,0.00104335,0.00105164,0.00419658,0.00429002,0.00418887
2706,0.00107833,0.00104755,0.00105536,0.00421067,0.00414943,0.00415828
2707,0.00105255,0.00103962,0.00104779,0.00421868,0.00425533,0.00422212
2708,0.00107888,0.00104174,0.0010629,0.00420402,0.00414144,0.00416351
2709,0.00106115,0.00107307,0.00106492,0.00419732,0.00418352,0.00423156
2710,0.00105186,0.00103945,0.0010682,0.00420197,0.00418701,0.00422229
2711,0.00107893,0.00104912,0.00106151,0.00428794,0.00417325,0.00418891
2712,0.00105479,0.00104518,0.0010608,0.00414056,0.00413917,0.00420198
2713,0.00105109,0.00107485,0.00106067,0.0041849,0.00414445,0.00414246
2714,0.00106429,0.00103823,0.00105701,0.00413023,0.00411502,0.00415427
2715,0.0010756,0.00104052,0.00105146,0.00410127,0.00408367,0.00413968
2716,0.00106842,0.00244097,0.0010695,0.0069357,0.00418544,0.007035
2717,0.00108213,0.0013724,0.00109716,0.00419352,0.0042729,0.00427182
2718,0.00108089,0.00109282,0.00106693,0.00436645,0.00421132,0.00421231
2719,0.0010584,0.00104255,0.00105316,0.00423289,0.00445526,0.0042393
2720,0.00123195,0.00129972,0.00137667,0.00436044,0.00583164,0.00448685
2721,0.00135359,0.00260974,0.00129074,0.00444032,0.00448531,0.00439777
2722,0.00117943,0.00124598,0.0011349,0.00446219,0.00471392,0.00461768
2723,0.0011827,0.00121179,0.00128156,0.0057403,0.00440121,0.00456722
2724,0.00133697,0.00108886,0.00126437,0.00560154,0.00471076,0.00512336
2725,0.00137247,0.00108958,0.00122385,0.00477372,0.00457511,0.00451367
2726,0.00122995,0.0013836,0.00112304,0.00445705,0.00438355,0.0045324
2727,0.00126059,0.00109001,0.00109831,0.00424786,0.00594635,0.00627559
2728,0.00137487,0.00131173,0.00168923,0.00611536,0.00629017,0.00635208
2729,0.00137993,0.00124888,0.00147609,0.00430156,0.0042275,0.00427858
2730,0.00155368,0.00164835,0.0014646,0.00687589,0.00717428,0.00818709
2731,0.00213975,0.00213871,0.0020108,0.00755402,0.00859219,0.00591389
2732,0.00119419,0.00108312,0.00271105,0.00422186,0.00428116,0.00426877
2733,0.00105556,0.00267511,0.00124682,0.00553781,0.00758785,0.00900626
2734,0.00255315,0.00405796,0.00267194,0.0104385,0.00948476,0.0124622
2735,0.00229994,0.00220816,0.00227177,0.00789898,0.00453055,0.0043108
2736,0.00292025,0.00109206,0.00109837,0.00418691,0.00572572,0.00431232
2737,0.00259682,0.001099,0.00291002,0.00632345,0.00972646,0.0087263
2738,0.00377851,0.00324832,0.0022386,0.00927373,0.00835853,0.00839163
2739,0.00233061,0.00224946,0.00195415,0.00640417,0.004677,0.00434228
2740,0.00141924,0.00112751,0.00120426,0.00447104,0.00467774,0.00449101
2741,0.00116682,0.00140805,0.00126029,0.00448627,0.00450998,0.00461876
2742,0.00144228,0.00110782,0.00119868,0.0045617,0.00455204,0.00607096
2743,0.00159406,0.0012679,0.00131464,0.00605807,0.0063274,0.00668035
2744,0.00170577,0.00154872,0.00173024,0.00638799,0.00631418,0.00621696
2745,0.00110816,0.00108255,0.00117413,0.00427079,0.00415917,0.00413098
2746,0.00104304,0.00105398,0.00106371,0.00411962,0.00414742,0.0041518
2747,0.00106509,0.00104568,0.00106229,0.00413632,0.00413279,0.00427465
2748,0.00108855,0.00152091,0.00140258,0.00595516,0.00613557,0.00602355
2749,0.00138012,0.00119164,0.00139492,0.0044978,0.0044078,0.00450043
2750,0.00163932,0.0011884,0.00121872,0.00464707,0.00465705,0.00450723
2751,0.00110578,0.00114917,0.00130298,0.00457577,0.00441656,0.00452755
2752,0.00130247,0.00116813,0.00111421,0.00440452,0.00446649,0.00468637
2753,0.00112232,0.0010456,0.0010951,0.00419784,0.00415767,0.00418018
2754,0.00107727,0.00105687,0.00104958,0.00417383,0.00419958,0.0042996
2755,0.00293404,0.00108297,0.00107789,0.00416238,0.0041917,0.00418064
2756,0.00106856,0.00103717,0.00106741,0.00415,0.00413604,0.00418068
2757,0.00105796,0.00104878,0.00107485,0.00414461,0.00416124,0.00417527
2758,0.00106493,0.00104348,0.00107323,0.00431532,0.00609851,0.00451847
2759,0.00109313,0.00106589,0.00106096,0.00412579,0.00412058,0.00416283
2760,0.00106571,0.00103886,0.00106447,0.00414255,0.00417699,0.00422387
2761,0.0010918,0.0010513,0.00108289,0.0042028,0.00422054,0.00439212
2762,0.00108063,0.00106899,0.00107141,0.00547566,0.00421651,0.00422069
2763,0.00110217,0.00105454,0.0010651,0.00422359,0.00418841,0.00729967
2764,0.00110916,0.00105787,0.00109823,0.00415814,0.00415413,0.00417414
2765,0.00106773,0.00105994,0.0010684,0.00413344,0.00415336,0.00413794
2766,0.00109912,0.00105143,0.00105983,0.00415705,0.00417459,0.00438798
2767,0.00112645,0.00278892,0.00111581,0.00422434,0.00426107,0.00425818
2768,0.00108167,0.0010804,0.00276567,0.00608659,0.00428008,0.00422539
2769,0.00111001,0.0010544,0.00282606,0.00422037,0.00431774,0.00426121
2770,0.00107715,0.00109937,0.00107883,0.00417891,0.00423467,0.00419043
2771,0.00108889,0.00105345,0.00108691,0.00415757,0.00427889,0.00423681
2772,0.00108252,0.00157281,0.00156343,0.00594614,0.00426916,0.00427698
2773,0.00112076,0.00138353,0.00131613,0.00600748,0.00759211,0.00819426
2774,0.00192616,0.00180848,0.00180933,0.00554628,0.00545209,0.00534349
2775,0.00149972,0.00292624,0.00389039,0.00972316,0.00880214,0.0082938
2776,0.00263812,0.0019761,0.00201121,0.00586673,0.00511945,0.00510791
2777,0.00149415,0.00149455,0.00132408,0.00652056,0.00625059,0.00440319
2778,0.00108143,0.00108113,0.00106572,0.00424694,0.0042101,0.00423298
2779,0.00106105,0.0010375,0.0010695,0.00418797,0.00424114,0.00429278
2780,0.00107299,0.00105051,0.00109412,0.00420896,0.00423706,0.00423051
2781,0.00107844,0.00104265,0.00105627,0.00416559,0.00430144,0.00424204
2782,0.00111902,0.00104008,0.00105832,0.00417852,0.00419945,0.00427313
2783,0.0011076,0.00108776,0.00107689,0.00417816,0.00419727,0.00423217
2784,0.00108434,0.00108846,0.00107251,0.00450902,0.00417891,0.00465424
2785,0.00113223,0.00109507,0.00106603,0.00421675,0.00414289,0.00420653
2786,0.00112905,0.00108613,0.00106438,0.00417445,0.00412603,0.00419374
2787,0.00111012,0.00109012,0.00106743,0.00421363,0.00701512,0.00476217
2788,0.00255059,0.00251789,0.00246561,0.00708927,0.00714011,0.00547568
2789,0.00122815,0.00126164,0.00172971,0.00734718,0.00646494,0.00499642
2790,0.0010848,0.00165988,0.00109978,0.00610565,0.00431522,0.00433248
2791,0.00113278,0.00314828,0.00113901,0.00554888,0.0042479,0.00769463
2792,0.00111471,0.00259419,0.00111297,0.0072735,0.00424426,0.00416554
2793,0.00104808,0.00109748,0.00202729,0.00487841,0.00455645,0.0045786
2794,0.00115202,0.00148653,0.00142991,0.00662763,0.00671682,0.00515584
2795,0.00110608,0.00104267,0.0010541,0.00413862,0.00416315,0.00432668
2796,0.00111298,0.00105088,0.00319185,0.00419638,0.00425476,0.00431072
2797,0.00106514,0.00125686,0.00126615,0.00447215,0.00435889,0.00444805
2798,0.00136995,0.00126949,0.00118148,0.0044491,0.00439273,0.00461554
2799,0.00111757,0.00108829,0.00136002,0.00449456,0.00442413,0.00451712
2800,0.00121223,0.00127137,0.00108166,0.00431965,0.00448017,0.00449231
2801,0.00126929,0.00107847,0.00114868,0.00444833,0.00461351,0.00551075
2802,0.00254836,0.00132687,0.00302638,0.00615811,0.00576824,0.00536428
2803,0.00135629,0.00125447,0.00114426,0.00532052,0.00523655,0.00533405
2804,0.00142546,0.00121926,0.00123864,0.00561543,0.0052081,0.00502196
2805,0.00120232,0.00176975,0.00125429,0.00425505,0.00415342,0.00416795
2806,0.00107796,0.00104548,0.00115579,0.00414706,0.00414706,0.00416699
2807,0.00106383,0.00110213,0.00106936,0.00414397,0.00413625,0.00411637
2808,0.00105891,0.00104197,0.00107554,0.00410208,0.00412932,0.0041426
2809,0.00106744,0.00103621,0.00107309,0.00430982,0.00413466,0.00416443
2810,0.0013527,0.00107442,0.001058,0.0041629,0.0045151,0.00420062
2811,0.00104379,0.00103692,0.00108624,0.00415604,0.0041247,0.00413998
2812,0.00106327,0.00103876,0.00106037,0.00415663,0.00412018,0.00412971
2813,0.00103368,0.0010398,0.00105794,0.00556785,0.00506843,0.0041552
2814,0.00104155,0.00104108,0.00116183,0.00413514,0.00411773,0.00412414
2815,0.00107061,0.00103764,0.00105089,0.00427278,0.00413656,0.00424816
2816,0.00270504,0.00105988,0.00105569,0.00413581,0.00414258,0.00412114
2817,0.00108731,0.00105877,0.00106251,0.00421454,0.00413485,0.00420436
2818,0.00108299,0.0010344,0.0010555,0.00416042,0.00415938,0.00413009
2819,0.0010583,0.00104004,0.0010722,0.00418584,0.00426451,0.0042427
2820,0.00107164,0.00105827,0.00105552,0.0042185,0.00420709,0.00425763
2821,0.00107186,0.00105064,0.00106121,0.00423478,0.00427018,0.00422151
2822,0.0010604,0.00103435,0.00106949,0.00412012,0.00419368,0.00425351
2823,0.00108311,0.00108129,0.00106051,0.00419021,0.00429681,0.00423938
2824,0.0010745,0.00105671,0.00284561,0.00781365,0.00742582,0.00739402
2825,0.00242859,0.00255675,0.00252251,0.00716626,0.00709143,0.00690892
2826,0.00122833,0.00140128,0.0013063,0.00528655,0.0073889,0.00664957
2827,0.00350628,0.00342335,0.00336114,0.00935789,0.0105665,0.00876062
2828,0.00146187,0.00257686,0.00265333,0.00710635,0.00648947,0.00428577
2829,0.00116004,0.00110179,0.00107719,0.00418959,0.00424404,0.00427709
2830,0.00108413,0.001101,0.00107546,0.00416721,0.00425621,0.0042862
2831,0.0011118,0.00104889,0.00106098,0.00415366,0.0042627,0.00429541
2832,0.00109333,0.00109633,0.0010657,0.00420932,0.00423421,0.00432422
2833,0.00109687,0.001048,0.00104747,0.00416227,0.00421643,0.00423123
2834,0.00111512,0.00104361,0.00288285,0.00753985,0.00568184,0.0042561
2835,0.00108844,0.00268167,0.00113629,0.004282,0.00426989,0.00421526
2836,0.00106606,0.0010927,0.00113199,0.0056551,0.00423455,0.0041727
2837,0.00108614,0.00108822,0.00130338,0.00443205,0.0045005,0.00584627
2838,0.00124547,0.00277372,0.00120931,0.00555521,0.00693056,0.00571937
2839,0.00138024,0.00319317,0.00346053,0.00843833,0.00822605,0.00769439
2840,0.00225289,0.00179256,0.0017986,0.00579817,0.00555845,0.00525049
2841,0.0013055,0.00130609,0.00128726,0.00427391,0.00417189,0.00417528
2842,0.00110106,0.00108611,0.00107327,0.00422584,0.00414838,0.00573418
2843,0.00116314,0.00255295,0.00107187,0.00542127,0.00419222,0.00427454
2844,0.00110754,0.00110033,0.00270944,0.00419442,0.0053506,0.00428349
2845,0.00110511,0.00104659,0.00105471,0.00414606,0.00427486,0.00426514
2846,0.00108938,0.00109407,0.00106213,0.00418725,0.00421508,0.00422876
2847,0.00108398,0.0011015,0.00106142,0.00419917,0.00422937,0.00426692
2848,0.00105701,0.00103372,0.00106127,0.00416985,0.00423077,0.00426244
2849,0.00106277,0.00217043,0.00111105,0.00544096,0.00419472,0.00417406
2850,0.00104383,0.00254139,0.00107205,0.00532853,0.00415894,0.00412923
2851,0.00265854,0.00108008,0.00170623,0.00444892,0.00419445,0.0044789
2852,0.00109342,0.00115652,0.0011117,0.00441257,0.00413778,0.00410788
2853,0.00103533,0.00104997,0.00106114,0.00410349,0.00411103,0.00412382
2854,0.0027216,0.00249885,0.0026645,0.0061219,0.00416245,0.00418064
2855,0.0010586,0.00109701,0.00106642,0.00412096,0.00413542,0.00416741
2856,0.00103608,0.00104918,0.00105909,0.00413287,0.00411121,0.00416625
2857,0.00106983,0.00104255,0.00105439,0.0041262,0.00416207,0.00412962
2858,0.00105567,0.00103939,0.0010639,0.00411613,0.0041489,0.0041121
2859,0.00104695,0.00104096,0.00106365,0.00413447,0.00409123,0.00414405
2860,0.00105129,0.00104136,0.00106031,0.00411302,0.00411751,0.00414005
2861,0.00103239,0.00103494,0.00105102,0.0040844,0.00414184,0.0041652
2862,0.00107103,0.00256377,0.00255214,0.00698583,0.00413907,0.00416066
2863,0.00106164,0.00103934,0.00106637,0.00411628,0.00410166,0.00414248
2864,0.00105124,0.00103519,0.0010587,0.00410465,0.00413556,0.0041743
2865,0.0010539,0.00103692,0.00109062,0.00414678,0.00411134,0.00415216
2866,0.00104356,0.00103198,0.00113961,0.00412643,0.00409642,0.00412166
2867,0.00103378,0.00103418,0.00105665,0.00415634,0.00414559,0.00414592
2868,0.00105378,0.00103364,0.00105896,0.00438525,0.00414371,0.00412101
2869,0.00103442,0.00104927,0.00105706,0.00411758,0.00412299,0.00415632
2870,0.00107157,0.00104132,0.00105914,0.00413498,0.00409539,0.00417232
2871,0.00106554,0.00111447,0.00108387,0.00418984,0.00419146,0.00476639
2872,0.00125247,0.0011041,0.0010734,0.00417796,0.00421736,0.00424742
2873,0.00109373,0.00114124,0.00181812,0.00418411,0.00423337,0.00418319
2874,0.00105983,0.00105043,0.00108694,0.00427108,0.00417852,0.00421963
2875,0.00107651,0.00281225,0.00115431,0.00566187,0.00420815,0.00426823
2876,0.00111494,0.00113931,0.00279098,0.00418547,0.00413972,0.00779031
2877,0.00115922,0.0011071,0.00276754,0.00418332,0.00552654,0.00430092
2878,0.00111778,0.0010957,0.00272948,0.0042095,0.00562395,0.00427248
2879,0.00111247,0.00105045,0.00238224,0.00418943,0.00421626,0.0042743
2880,0.00106773,0.00109376,0.00108959,0.00414299,0.00423408,0.00431372
2881,0.00108837,0.00111333,0.00108049,0.0041751,0.00419018,0.00427991
2882,0.00111544,0.00104321,0.00105518,0.00416493,0.0041628,0.00426321
2883,0.00114074,0.00106073,0.00106726,0.00443519,0.0041864,0.00426405
2884,0.00111702,0.00105196,0.00111821,0.00422302,0.00421097,0.0043264
2885,0.00111645,0.00105009,0.00113108,0.00423501,0.00416189,0.00417388
2886,0.0010762,0.00108585,0.00110572,0.00417615,0.00423621,0.00416172
2887,0.00106776,0.0010923,0.00110878,0.0042012,0.00423774,0.00414332
2888,0.0010625,0.00108259,0.00113956,0.00418554,0.0042049,0.00417171
2889,0.00105898,0.00103893,0.00106859,0.0042496,0.00716427,0.00423425
2890,0.00104162,0.00106385,0.00111583,0.00427866,0.00423466,0.00419153
2891,0.00138313,0.00293547,0.00117865,0.00422431,0.00418233,0.00415752
2892,0.00109909,0.00269677,0.00111239,0.00420068,0.0041845,0.00421976
2893,0.00106259,0.00105117,0.0011346,0.00428291,0.00423887,0.00417143
