idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384,ECDHE-RSA-CHACHA20-POLY1305
8285,0.00156961,0.00172839,0.00340444,0.0012913,0.00123923,0.0013216,0.00140367,0.00140188,0.00141256,0.00143462
8286,0.0024389,0.00274179,0.0038345,0.00236257,0.00321405,0.00319859,0.00374397,0.00361473,0.00354878,0.00396939
8287,0.00354946,0.0024141,0.00228532,0.00181344,0.00161548,0.00186247,0.00195555,0.00211664,0.0021798,0.00224598
8288,0.00209187,0.00236782,0.00213268,0.00332934,0.00185311,0.00312494,0.00291277,0.00522815,0.00376529,0.00310516
8289,0.00440716,0.00327362,0.00302518,0.00186571,0.00153954,0.00127475,0.00209808,0.00222621,0.00206596,0.00148431
8290,0.00141669,0.00149265,0.00142289,0.0014197,0.0016209,0.00122485,0.00337318,0.00156078,0.0013743,0.00320525
8291,0.00198679,0.00369631,0.00220802,0.00254573,0.0026599,0.00239045,0.00301848,0.00301696,0.00359934,0.00317692
8292,0.00294273,0.00316423,0.0023247,0.00153907,0.0012614,0.00120485,0.00134747,0.00134896,0.00140875,0.00133312
8293,0.00148629,0.00152355,0.00149199,0.0011952,0.00118436,0.00122255,0.00142993,0.00147845,0.00179721,0.0016468
8294,0.00153179,0.0014677,0.0016092,0.00164307,0.00122378,0.00164055,0.00151311,0.002324,0.00140981,0.00375918
8295,0.00175098,0.00164082,0.00169479,0.00154867,0.00144596,0.00157764,0.00189547,0.00183605,0.00200184,0.0017456
8296,0.00154174,0.00146454,0.00159587,0.00122346,0.00282253,0.00150895,0.00159787,0.00141326,0.00153115,0.00146007
8297,0.00144775,0.0014496,0.00186756,0.0018332,0.0016211,0.00170351,0.00178656,0.00177372,0.00198731,0.00174512
8298,0.00177608,0.00179259,0.00211412,0.00165374,0.00197736,0.00174872,0.00206913,0.00226171,0.00187657,0.00421991
8299,0.00499219,0.00460905,0.0047085,0.00353225,0.00275191,0.00252514,0.00293418,0.00158972,0.00158014,0.00150764
8300,0.00175061,0.00227749,0.00254944,0.00250999,0.0045136,0.00413332,0.00447104,0.00353991,0.00190204,0.00141075
8301,0.00146181,0.00142798,0.00160065,0.00282647,0.00130824,0.00123504,0.00149185,0.00165362,0.00281175,0.00148276
8302,0.00151261,0.00155981,0.00144868,0.00148734,0.00118633,0.00120757,0.00145586,0.0014799,0.00198038,0.00367773
8303,0.00238873,0.00376846,0.00246998,0.00169491,0.00159107,0.00160301,0.0021137,0.00401794,0.00459412,0.00398795
8304,0.00371099,0.00164022,0.00331747,0.00257591,0.00124401,0.00265446,0.00145215,0.0014247,0.00150046,0.00231242
8305,0.00188017,0.00241115,0.00254275,0.00186813,0.00188246,0.00170896,0.00184878,0.00187704,0.00165737,0.00167084
8306,0.00147311,0.00147458,0.00158155,0.00119166,0.00123174,0.00135009,0.00143736,0.0015108,0.00140379,0.00154618
8307,0.0014373,0.00149386,0.00151977,0.00113437,0.00134308,0.0012274,0.00148327,0.00137328,0.00138642,0.00150635
8308,0.0014151,0.00149067,0.00156263,0.0011724,0.00141322,0.00121989,0.00151344,0.00153468,0.00147871,0.00143631
8309,0.0014064,0.00153635,0.00146086,0.00135724,0.00139035,0.00124077,0.00170443,0.0015167,0.00161442,0.00147744
8310,0.0014827,0.00142158,0.00157739,0.00140214,0.00124081,0.00132253,0.00150324,0.0014917,0.00146492,0.00141742
8311,0.00144702,0.00145114,0.00144613,0.00135184,0.00120734,0.00128656,0.00139878,0.00144004,0.00218395,0.00199766
8312,0.00190871,0.00189443,0.00205182,0.00224553,0.00172595,0.00170013,0.00188102,0.00163058,0.00177555,0.00148078
8313,0.00140507,0.00144034,0.00146744,0.00119266,0.00117228,0.00120803,0.00159123,0.00135979,0.00136765,0.00135092
8314,0.00141852,0.00143798,0.00144911,0.00123528,0.00117912,0.00120643,0.00136434,0.00138647,0.00152957,0.00135289
8315,0.00139552,0.0014483,0.0014006,0.00106919,0.0012025,0.00120104,0.0014212,0.00134199,0.00139339,0.0013616
8316,0.00139549,0.00143506,0.00148351,0.00119175,0.00119673,0.00118566,0.00138327,0.00136419,0.00333663,0.00139827
8317,0.00311093,0.00146936,0.0032018,0.00120998,0.00244,0.00120074,0.00333897,0.00202794,0.0021023,0.00204006
8318,0.00191481,0.00208489,0.00186359,0.00176794,0.00153476,0.00174032,0.00181776,0.00210373,0.00194105,0.00193626
8319,0.0040043,0.00249776,0.00230295,0.0021699,0.00208267,0.0019512,0.00232397,0.00233867,0.00238128,0.00220767
8320,0.00216761,0.0022167,0.00214232,0.001792,0.00170973,0.00191408,0.00212541,0.00199892,0.0020786,0.00178565
8321,0.00189091,0.00180261,0.00196595,0.00165881,0.00331743,0.00202193,0.00231907,0.00202874,0.00240933,0.00224204
8322,0.00222269,0.00219008,0.00197716,0.00156847,0.00154871,0.00161325,0.00198883,0.0016569,0.0019301,0.00190254
8323,0.00222467,0.00184329,0.00183838,0.00142384,0.00147119,0.00304446,0.00405385,0.00517682,0.00348789,0.00337616
8324,0.00707908,0.00429592,0.00416524,0.00427649,0.00281504,0.00280193,0.00363323,0.00374764,0.00340583,0.0027368
8325,0.00252489,0.00252096,0.00226733,0.00198657,0.00174129,0.00153037,0.00202449,0.00209721,0.00162292,0.00143279
8326,0.0014469,0.00148053,0.00146415,0.00118878,0.00118496,0.00120266,0.00138327,0.00170404,0.00406881,0.00322161
8327,0.00328978,0.00330663,0.00373255,0.00322121,0.00274711,0.00248167,0.00164719,0.00154656,0.00177269,0.00232886
8328,0.00264671,0.00282063,0.00296285,0.0023617,0.00472784,0.00293785,0.0054228,0.00384345,0.00722235,0.00462254
8329,0.00307949,0.00282055,0.0021068,0.00139975,0.00119814,0.00119373,0.00203912,0.00138395,0.00152292,0.00141435
8330,0.00143607,0.00146796,0.00159967,0.00121487,0.00129964,0.00127575,0.00141055,0.00153214,0.00142133,0.00137233
8331,0.00169188,0.00153998,0.00155191,0.00119692,0.00123515,0.00125297,0.00160949,0.00162508,0.00151987,0.00157998
8332,0.00150449,0.00343765,0.00150296,0.0015452,0.00123517,0.00160405,0.00146161,0.00153535,0.00145781,0.00171247
8333,0.00142739,0.00146331,0.00143922,0.0011965,0.00125035,0.00124624,0.00144232,0.00182828,0.00146797,0.00162702
8334,0.00145113,0.00149643,0.00144343,0.00124565,0.00126243,0.00120493,0.00157784,0.00150596,0.00156687,0.00145747
8335,0.00143829,0.00148553,0.00353982,0.00297841,0.00302246,0.00323342,0.00364388,0.00416479,0.00506916,0.0063282
8336,0.00487051,0.00466174,0.00369157,0.00272694,0.00442982,0.0046767,0.00486106,0.00507865,0.00381524,0.0068326
8337,0.00338424,0.00508138,0.00283815,0.00237492,0.00222223,0.00179576,0.00365512,0.00486324,0.00454603,0.00339339
8338,0.00553459,0.00492065,0.00521532,0.00534289,0.00496809,0.0025521,0.00333707,0.00248916,0.00181997,0.00185126
8339,0.00147021,0.00145346,0.00172737,0.00120888,0.00138853,0.0014406,0.00163637,0.00169702,0.00179173,0.00194699
8340,0.00209159,0.00208736,0.0021534,0.00160571,0.00162531,0.00139131,0.00165724,0.0015827,0.00162104,0.00155485
8341,0.00163017,0.0016014,0.00155554,0.00133403,0.00116862,0.00141314,0.00143782,0.00161914,0.00148865,0.00152168
8342,0.00151946,0.00142498,0.00154302,0.00128724,0.00123871,0.00141615,0.00148109,0.00174578,0.00150172,0.00170453
8343,0.00145978,0.00181505,0.00306427,0.00147736,0.0026582,0.0028488,0.00218059,0.00273626,0.00205159,0.00160715
8344,0.00144617,0.00155852,0.00146518,0.00163116,0.0011829,0.00126537,0.00141772,0.00134804,0.00144717,0.00132343
8345,0.00141978,0.00142133,0.00143848,0.00122198,0.00119351,0.00123362,0.00142189,0.00137795,0.00138044,0.00135836
8346,0.00140763,0.00143556,0.00142913,0.00121396,0.00116968,0.00119318,0.00137189,0.00137508,0.00140173,0.00135082
8347,0.00138423,0.00142005,0.0014771,0.0016002,0.00120998,0.00263924,0.00303575,0.00297985,0.00304908,0.00309128
8348,0.00308909,0.00312258,0.00209797,0.00211281,0.00209617,0.00217305,0.0025705,0.00266745,0.00252603,0.00192286
8349,0.00197579,0.00196912,0.00227715,0.00189073,0.00336403,0.00352522,0.00406796,0.0039678,0.00352815,0.00311027
8350,0.0016132,0.00156977,0.0020098,0.00190139,0.00373882,0.00361794,0.00412768,0.00410843,0.00283358,0.00286106
8351,0.00270283,0.00267432,0.0026521,0.00239778,0.00243911,0.00242401,0.00391418,0.00329099,0.00334154,0.00295709
8352,0.00290459,0.0028551,0.00240791,0.0019505,0.00402947,0.00363588,0.00222767,0.00442408,0.00207978,0.00223193
8353,0.00184863,0.0015103,0.00144679,0.0011982,0.00119413,0.00119345,0.00137605,0.00134099,0.0013932,0.00137802
8354,0.00138699,0.00142936,0.00147729,0.00120921,0.00119093,0.00121315,0.00320194,0.00137819,0.00138741,0.00136444
8355,0.0029265,0.00146581,0.0016224,0.00175535,0.00182606,0.00188079,0.00203935,0.00228658,0.00218164,0.00190126
8356,0.00171624,0.00154702,0.0015707,0.00144061,0.00127451,0.00184835,0.0019827,0.00189777,0.0019975,0.00178792
8357,0.00168698,0.00156004,0.00161969,0.0014059,0.00131904,0.00144829,0.00170653,0.00323364,0.00327753,0.00263616
8358,0.0025928,0.00270047,0.00262745,0.0021977,0.00198805,0.00214803,0.00249989,0.00244984,0.00234804,0.00236237
8359,0.00227371,0.00224562,0.00193559,0.00179466,0.00195147,0.00218861,0.00233992,0.0025951,0.00296609,0.00298882
8360,0.00283422,0.00562468,0.0033594,0.00280809,0.00411347,0.00556485,0.00646303,0.00621837,0.00527053,0.00497464
8361,0.00518162,0.00293203,0.00306588,0.00519492,0.00279771,0.00438326,0.00373901,0.00358294,0.00333661,0.00308501
8362,0.00315272,0.00565032,0.00437264,0.00234031,0.00301122,0.00279107,0.00239487,0.00183925,0.0014642,0.00132212
8363,0.00142167,0.00155735,0.0015333,0.00121321,0.00116338,0.00121475,0.00135424,0.00137139,0.00137152,0.00136381
8364,0.00141697,0.0015394,0.00153334,0.00128473,0.00118331,0.00121328,0.00137918,0.00143108,0.00140181,0.00138464
8365,0.00142613,0.001444,0.001508,0.00122908,0.00123665,0.00122553,0.00136949,0.0013526,0.00138263,0.00136252
8366,0.00140968,0.00147112,0.00155464,0.00125506,0.00116397,0.00122463,0.00141763,0.0013852,0.00137656,0.00136288
8367,0.00143199,0.0014409,0.00143695,0.00123067,0.00120738,0.00124627,0.00140351,0.00136522,0.00140687,0.00137182
8368,0.00140508,0.00150671,0.00149313,0.00123462,0.00122658,0.00126866,0.00211248,0.00156305,0.00147006,0.00145167
8369,0.00153021,0.00142617,0.00330609,0.00131296,0.00313699,0.00287121,0.0033725,0.001824,0.00172723,0.00189717
8370,0.00176873,0.00401688,0.00238166,0.00209407,0.00186739,0.00223338,0.00256198,0.00383033,0.00213594,0.00210189
8371,0.00192183,0.00153258,0.00145166,0.00307982,0.00121911,0.00283014,0.00143417,0.00136059,0.00145072,0.00150231
8372,0.00150181,0.00151864,0.00140941,0.00115943,0.00117378,0.00126299,0.00137505,0.00135412,0.00140359,0.0037602
8373,0.00155097,0.00144929,0.00148649,0.00118917,0.00119103,0.00121151,0.00137954,0.00140652,0.00154052,0.00144549
8374,0.00143823,0.00152091,0.00142733,0.00137245,0.00118067,0.00120819,0.0015489,0.00142731,0.00161196,0.00145883
8375,0.00149665,0.00147562,0.00143035,0.00118097,0.0014606,0.00120855,0.00141416,0.00136485,0.00147941,0.00170583
8376,0.00142845,0.00156277,0.00141424,0.00121005,0.00114281,0.00120244,0.00136744,0.0013932,0.00154027,0.00139737
8377,0.00173905,0.0015991,0.00141701,0.00127385,0.00133358,0.00118138,0.00144889,0.00144259,0.00170479,0.00151816
8378,0.00156753,0.00149119,0.00142514,0.00131719,0.00128485,0.00121266,0.00137758,0.00140327,0.00151977,0.00142496
8379,0.00151168,0.00144526,0.00150914,0.00270555,0.00120701,0.0026156,0.00143526,0.003275,0.00168133,0.00175425
8380,0.00149408,0.00146171,0.00152969,0.00187827,0.00223968,0.00190319,0.00146753,0.00175231,0.00141087,0.00162646
8381,0.00142458,0.00155491,0.00149137,0.00126939,0.00127954,0.0014074,0.00146018,0.0016884,0.00140478,0.00162652
8382,0.00143911,0.00305746,0.00162051,0.00136286,0.00118469,0.00120758,0.00137245,0.00140927,0.00155343,0.00146178
8383,0.00139303,0.00143041,0.00192907,0.00200864,0.00180251,0.00173529,0.00217116,0.00234162,0.00223915,0.00247204
8384,0.00231447,0.00246891,0.0024949,0.00140677,0.00119472,0.0012008,0.0014998,0.0014942,0.00142974,0.00134435
8385,0.00161665,0.00146702,0.00145773,0.0011957,0.00116773,0.00129943,0.0039377,0.00335902,0.00324438,0.00306115
8386,0.00312895,0.00208048,0.00166429,0.00136386,0.00145811,0.00129336,0.00156891,0.00139358,0.00139983,0.00153019
8387,0.00168104,0.00162281,0.00152188,0.00142965,0.00123123,0.00143253,0.00145923,0.00154666,0.00145596,0.00143115
8388,0.00149731,0.00143416,0.00155319,0.00117621,0.00114799,0.00135131,0.00145304,0.0015395,0.0014085,0.00152683
8389,0.00146897,0.00141804,0.00154164,0.00124291,0.00294575,0.00128478,0.00162908,0.00152849,0.0015566,0.00304452
8390,0.00157929,0.00159312,0.00165153,0.00136106,0.00134844,0.00142402,0.00166228,0.00158929,0.00146523,0.00138624
8391,0.00139823,0.00140513,0.00140976,0.00112843,0.00116381,0.00114628,0.00134614,0.00136174,0.00140091,0.00150055
8392,0.00149906,0.00147085,0.00145184,0.0011698,0.00124255,0.00125292,0.00143671,0.00155705,0.00147667,0.00157397
8393,0.00145682,0.00170271,0.00143965,0.00119885,0.00134286,0.00156149,0.00141373,0.00140696,0.00139182,0.0013926
8394,0.00141188,0.00152943,0.00141972,0.0012038,0.00122477,0.00119162,0.00139278,0.00139208,0.00139673,0.00140705
8395,0.00139105,0.00156298,0.00141878,0.00120367,0.00116999,0.00117703,0.00136557,0.00136598,0.00136358,0.00136484
8396,0.00138143,0.00142213,0.00140447,0.00115333,0.00119222,0.00119383,0.0013909,0.00136127,0.00139624,0.00136709
8397,0.00143729,0.00162879,0.00146267,0.00121945,0.00121109,0.00120274,0.00154628,0.0013849,0.00136258,0.00140216
8398,0.00160962,0.00159709,0.00147299,0.00125763,0.00119579,0.00119905,0.00138519,0.00136181,0.00136782,0.00139737
8399,0.0014905,0.00144825,0.00145981,0.00121943,0.00121696,0.00117577,0.00138363,0.00136834,0.00136605,0.00134354
8400,0.00140065,0.0014464,0.00147899,0.00117416,0.00117574,0.001199,0.00138988,0.00140253,0.00137486,0.00138528
8401,0.00151833,0.00151647,0.00149719,0.00118437,0.00117072,0.00118899,0.00138106,0.00164017,0.00143907,0.00140103
8402,0.00146887,0.00171991,0.0015169,0.00125816,0.00119521,0.0011804,0.00139107,0.00133025,0.00137988,0.00135961
8403,0.00138907,0.00144185,0.00141033,0.0011612,0.00122439,0.00115526,0.00138912,0.00134005,0.00138163,0.00137668
8404,0.00141024,0.00142089,0.00143834,0.00118999,0.00116862,0.00120597,0.00342338,0.00346312,0.00360496,0.00328317
8405,0.00182906,0.00185581,0.001674,0.00126275,0.00142702,0.00122398,0.00158077,0.00150746,0.00163878,0.00147366
8406,0.00150871,0.00150769,0.00159077,0.00152385,0.00137683,0.00145017,0.001754,0.00166518,0.00141051,0.00146117
8407,0.00152732,0.0014145,0.00147916,0.00121616,0.00120669,0.00120965,0.00135248,0.00136805,0.00135774,0.00138776
8408,0.00136205,0.00143863,0.00146928,0.00117586,0.00115638,0.00120456,0.00137944,0.00136091,0.00139266,0.00133883
8409,0.00135643,0.00144651,0.00146896,0.00120008,0.00115724,0.00119825,0.00139588,0.00138532,0.00136757,0.00133074
8410,0.00140449,0.00145204,0.00140212,0.00116083,0.00118271,0.00120259,0.00135748,0.0013651,0.00148715,0.00172424
8411,0.00142301,0.00144075,0.00143351,0.00277045,0.00120158,0.00118868,0.00137228,0.00343254,0.00155542,0.00137384
8412,0.00142873,0.00146906,0.00144136,0.0011591,0.00121088,0.00122098,0.00142711,0.00140746,0.0014303,0.00142797
8413,0.00142366,0.00144337,0.00143418,0.00119209,0.00118105,0.00129276,0.00152045,0.00140782,0.00148184,0.00137732
8414,0.00139981,0.0014555,0.0014933,0.00309005,0.00287004,0.00331229,0.0037218,0.00356196,0.00382944,0.00351462
8415,0.0042003,0.00333259,0.00280088,0.00231504,0.00497192,0.00490996,0.00411882,0.00354073,0.00321056,0.00332718
8416,0.00309843,0.00318522,0.00318507,0.00281559,0.00271923,0.00275488,0.00312033,0.00318459,0.00309482,0.00307493
8417,0.00186624,0.00156317,0.00155915,0.00136275,0.00135148,0.00143337,0.00163141,0.00215541,0.00274206,0.00285731
8418,0.00290741,0.00275988,0.00262174,0.00206795,0.00348156,0.00434496,0.00420179,0.00250129,0.00193118,0.00153214
8419,0.00145586,0.00144484,0.00155536,0.00126689,0.00168653,0.00129682,0.00312387,0.00293238,0.00310935,0.00292626
8420,0.00168695,0.00147937,0.00141954,0.00120049,0.00261449,0.0012402,0.00310529,0.00161192,0.00141017,0.00142493
8421,0.00143321,0.00144367,0.00144756,0.00117123,0.00120234,0.00118791,0.00138999,0.00156083,0.00140258,0.0014393
8422,0.00334816,0.00143196,0.00143097,0.00123915,0.00118712,0.00117136,0.00331514,0.00153086,0.00136239,0.00140813
8423,0.00140684,0.0014448,0.0014426,0.00120183,0.00123396,0.00127189,0.00148193,0.00141736,0.00137975,0.00138836
8424,0.00139778,0.00143985,0.00318299,0.00123572,0.00122732,0.0012149,0.00149159,0.00135951,0.00139076,0.00135706
8425,0.00141101,0.00145342,0.00143365,0.0012241,0.00121419,0.0012914,0.00146453,0.00142272,0.00141395,0.00132701
8426,0.00140902,0.00147387,0.00144341,0.00117414,0.00125744,0.0012324,0.00149391,0.00138226,0.00139959,0.00135466
8427,0.00140854,0.00143892,0.00141681,0.00120594,0.00123846,0.00126074,0.00141395,0.00144547,0.00142729,0.00133882
8428,0.00139568,0.00146175,0.002006,0.00290677,0.00282377,0.00272559,0.00330957,0.00310627,0.00326889,0.00351887
8429,0.00232608,0.00160683,0.0014728,0.00117846,0.00140184,0.00122146,0.00137781,0.00151354,0.0014287,0.00144153
8430,0.0014645,0.00144201,0.00143376,0.00118578,0.00118114,0.00119946,0.00146467,0.00348604,0.00148501,0.00142868
8431,0.00144326,0.00318374,0.00146846,0.00119063,0.00269752,0.0013121,0.00145634,0.00138747,0.00145587,0.0013556
8432,0.00140332,0.0014318,0.0014572,0.00118934,0.00121518,0.00131375,0.00368907,0.00353512,0.00338425,0.00355035
8433,0.00225892,0.00146606,0.00150316,0.00121596,0.00117901,0.00126442,0.00138665,0.00142597,0.00146283,0.00142005
8434,0.00154185,0.00150945,0.00153267,0.00121331,0.00125241,0.00120617,0.00136367,0.00137612,0.00142427,0.00146224
8435,0.00144798,0.00150315,0.00150834,0.0011561,0.00118465,0.00119722,0.0013801,0.00137039,0.00136488,0.00139763
8436,0.00149372,0.00148026,0.00154024,0.00121531,0.00120715,0.00121923,0.00135798,0.00137518,0.00138458,0.00132899
8437,0.00349893,0.00352696,0.00165051,0.00119944,0.00117698,0.00122369,0.00138754,0.00136783,0.00144248,0.00143555
8438,0.00147552,0.00145815,0.00142164,0.00119792,0.00116361,0.00120746,0.00136855,0.00140927,0.00144026,0.00144349
8439,0.00145336,0.00148007,0.00146687,0.00118341,0.00119505,0.00120192,0.00137666,0.0013754,0.00139245,0.00148249
8440,0.00142894,0.0014869,0.00146664,0.00121124,0.00118719,0.00277386,0.00321139,0.00339675,0.00289918,0.00176055
8441,0.00158247,0.00161439,0.0015018,0.00157285,0.00209034,0.00263664,0.00188196,0.00365952,0.00429452,0.00325817
8442,0.00282242,0.00271138,0.00211136,0.00164858,0.001702,0.00155026,0.00179349,0.0020836,0.00197486,0.0020453
8443,0.00205646,0.00213035,0.00202779,0.00165784,0.00157637,0.00156984,0.00180972,0.00168264,0.00163876,0.00137764
8444,0.00139307,0.0014179,0.00137591,0.0011906,0.00122846,0.00116246,0.00145306,0.00137507,0.0013392,0.00137969
8445,0.00139494,0.001575,0.00152893,0.00119134,0.00115935,0.00117937,0.00141501,0.0013702,0.00135597,0.00338678
8446,0.00147927,0.0015335,0.00143718,0.00116714,0.00114793,0.00117861,0.00137767,0.00142181,0.00141527,0.00137113
8447,0.00140193,0.00140893,0.00144344,0.00140576,0.00122425,0.00124675,0.0015354,0.00147981,0.00155056,0.001384
8448,0.00151689,0.00148736,0.00149,0.00133717,0.00116295,0.00126,0.00153891,0.00142966,0.00154994,0.00140496
8449,0.00148811,0.00143513,0.00151999,0.00133498,0.00126012,0.00141183,0.00144044,0.00152316,0.00145937,0.0015442
8450,0.00143392,0.00140208,0.0014857,0.00117655,0.00120186,0.00131758,0.00139499,0.0015656,0.00143692,0.00151482
8451,0.00144774,0.00140463,0.0015524,0.00117961,0.00123593,0.00135764,0.0013935,0.00155769,0.00146495,0.00156045
8452,0.00144261,0.00142309,0.00151184,0.00125657,0.00130193,0.00146055,0.00153573,0.00155442,0.00154732,0.00154938
8453,0.0014636,0.00157351,0.00144022,0.00118084,0.00124515,0.00119138,0.00148283,0.00139185,0.00140313,0.00136699
8454,0.00141211,0.00164749,0.00141844,0.00118115,0.00119482,0.00178287,0.0037046,0.00349174,0.00199889,0.0015157
8455,0.00161627,0.0016898,0.00176551,0.00149986,0.00139467,0.00159577,0.00201834,0.0017379,0.00173511,0.00143483
8456,0.00145255,0.00162264,0.00146849,0.00140073,0.00134068,0.00129537,0.00168347,0.0014541,0.00150534,0.00138734
8457,0.00150341,0.00152243,0.00159098,0.00134544,0.00117236,0.00140232,0.00160158,0.00161386,0.00144832,0.00160715
8458,0.00143494,0.00141356,0.0015065,0.00117629,0.00123592,0.00134708,0.00139312,0.00154663,0.00144495,0.00205432
8459,0.00146659,0.00153302,0.0015325,0.00139589,0.00134425,0.0011858,0.00157932,0.0014277,0.00144832,0.00138421
8460,0.00136551,0.00143893,0.00143038,0.00118408,0.00116726,0.00118149,0.00135686,0.00132323,0.00134801,0.00136306
8461,0.00135562,0.00145789,0.00144284,0.00115563,0.00117022,0.0011911,0.0013485,0.00137602,0.00135652,0.00136229
8462,0.00138861,0.00145287,0.001461,0.0011657,0.00118601,0.00115932,0.00137052,0.00135637,0.00137288,0.00136463
8463,0.00136535,0.00231528,0.00224954,0.00191893,0.00186733,0.00223118,0.00225096,0.00192509,0.00226853,0.00238586
8464,0.00191815,0.00229034,0.00200513,0.00167941,0.00162887,0.00159518,0.00234959,0.00204346,0.00231531,0.003551
8465,0.00337897,0.00219204,0.00170977,0.00157554,0.00170337,0.00203141,0.00253841,0.00499367,0.00384924,0.00322538
8466,0.00325353,0.00390171,0.00345092,0.00275838,0.0024691,0.00468087,0.00701898,0.00520936,0.00389218,0.00468368
8467,0.00383347,0.00348477,0.00381906,0.00305863,0.00279238,0.00245069,0.00283693,0.00209235,0.00166111,0.00136383
8468,0.00138997,0.00143344,0.00141739,0.00117687,0.001203,0.00127921,0.00140691,0.00140384,0.00138983,0.00135804
8469,0.00139833,0.00142204,0.00142807,0.00119185,0.0012127,0.00129911,0.0015074,0.00138633,0.00137421,0.0013406
8470,0.00140284,0.00143072,0.00138917,0.00121079,0.00115096,0.00123477,0.00145606,0.0013657,0.00139369,0.00144531
8471,0.00141014,0.00145753,0.00143225,0.0011914,0.00117677,0.00119904,0.00341551,0.00162058,0.00151708,0.00174051
8472,0.00310703,0.00334854,0.00365584,0.00327114,0.00279946,0.00223108,0.0018881,0.00450645,0.00260606,0.00268992
8473,0.00252022,0.0026931,0.00301134,0.00429554,0.0026911,0.00455395,0.00462657,0.00712562,0.00403568,0.00356736
8474,0.00287301,0.00214401,0.00168607,0.00119621,0.00118966,0.00119695,0.00194875,0.00147714,0.00145547,0.00138008
8475,0.00139087,0.00327436,0.00189268,0.00156923,0.00125428,0.00308262,0.00327467,0.00365232,0.00414209,0.00349749
8476,0.00315745,0.00324061,0.00304956,0.00297425,0.002896,0.00338825,0.00318837,0.00182091,0.0021182,0.00228632
8477,0.00273058,0.00365035,0.00369236,0.00290768,0.00376367,0.00649225,0.00426686,0.00645461,0.00420856,0.00396113
8478,0.00626984,0.00449045,0.00413879,0.00263523,0.00214201,0.00196921,0.00211882,0.00184114,0.00151771,0.00142222
8479,0.00157583,0.00151894,0.00141572,0.0012045,0.00126482,0.00122236,0.00138906,0.00139781,0.00353948,0.00141324
8480,0.00160095,0.00155532,0.00145447,0.0011802,0.00126379,0.00133734,0.00139351,0.00153758,0.00333752,0.00340266
8481,0.00197387,0.0015727,0.00158666,0.00259713,0.00283864,0.00303221,0.00385509,0.00454503,0.0055714,0.00531695
8482,0.00471142,0.00542968,0.00502433,0.00387614,0.00372983,0.00413818,0.00430509,0.00331004,0.00492701,0.00577478
8483,0.00490655,0.00550237,0.00661333,0.00444655,0.00420513,0.0022757,0.00294041,0.00483344,0.00260054,0.00319965
8484,0.00292767,0.00312228,0.00302834,0.00268744,0.00281282,0.00400761,0.0043635,0.00266291,0.0027076,0.00261078
8485,0.00256266,0.00424977,0.00488547,0.00304211,0.00379839,0.00372419,0.00365242,0.00356941,0.00306317,0.00290469
8486,0.00259289,0.00271395,0.00477531,0.00440671,0.00302842,0.00301629,0.00356169,0.00347451,0.00309701,0.00291898
8487,0.00270955,0.00275398,0.00260961,0.00224629,0.0033978,0.00258503,0.00275197,0.00276833,0.00276331,0.00245874
8488,0.00234647,0.00205705,0.00204718,0.00152955,0.00156017,0.00143516,0.0016422,0.00138882,0.00159438,0.00144858
8489,0.00152165,0.00151946,0.00225929,0.00119337,0.00115058,0.00138606,0.00143927,0.00175187,0.00332418,0.0015299
8490,0.00145681,0.00157307,0.00146623,0.0012494,0.00137692,0.0027189,0.00368295,0.00354726,0.00395419,0.00275623
8491,0.0028136,0.00262929,0.00232958,0.00184239,0.00180045,0.00166768,0.00177929,0.00161552,0.00163701,0.00227006
8492,0.00280685,0.00271648,0.00278041,0.00245309,0.00300867,0.00289858,0.00324039,0.00300952,0.0029386,0.00313261
8493,0.00305499,0.00262591,0.0023956,0.00154787,0.00130561,0.00119243,0.00137398,0.00137865,0.00138755,0.00135534
8494,0.00139502,0.00140718,0.00142474,0.00119097,0.00114173,0.00117662,0.00135796,0.00136673,0.00138049,0.00134771
8495,0.00140043,0.00142777,0.00143745,0.00118403,0.00116336,0.00119387,0.00136906,0.00134438,0.00139312,0.00133146
8496,0.00141093,0.0013994,0.00143016,0.00118193,0.00118538,0.00118214,0.00137311,0.0013572,0.0013871,0.00135512
8497,0.0013875,0.00148212,0.0013801,0.00118761,0.00116883,0.001195,0.00139865,0.00134506,0.00136915,0.00134518
8498,0.00190059,0.0016014,0.00146992,0.00128696,0.001189,0.00121016,0.00161977,0.00354688,0.00261861,0.00353054
8499,0.00194873,0.00369014,0.00209452,0.00245032,0.00180645,0.00160731,0.00209356,0.00158305,0.00144919,0.00164844
8500,0.00143508,0.00142938,0.00181228,0.00163071,0.0015836,0.00219152,0.00185154,0.00147405,0.00145037,0.00138176
8501,0.00162711,0.00210825,0.00154646,0.00126416,0.00173408,0.00123225,0.00145637,0.001396,0.00141917,0.00154196
8502,0.00141708,0.00146525,0.00218444,0.00189327,0.00172955,0.00176438,0.00161753,0.0015713,0.001404,0.00156291
8503,0.00144731,0.00165585,0.00161391,0.0014681,0.00121674,0.00127988,0.00138373,0.001429,0.00137313,0.00140177
