idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,TLS_RSA_WITH_RC4_128_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_RC4_128_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
1617,0.003604345,0.004535553,0.004350488,0.001831376,0.003760593,0.003378706,0.004158434,0.003239793,0.0028113,0.003090136,0.003957118,0.004441758,0.003220859,0.003814781,0.002728826,0.003574234,0.002569359,0.003415809
1618,0.00266075,0.003405716,0.003967547,0.00361291,0.00393767,0.004207782,0.00316951,0.003030429,0.002485313,0.004193608,0.002767689,0.003552452,0.003020452,0.002952361,0.002523384,0.002956468,0.002601195,0.002558788
1619,0.002186214,0.001965616,0.001595602,0.001447855,0.001484633,0.001255735,0.001524238,0.001255135,0.00128703,0.002844056,0.003146611,0.001923533,0.001449343,0.001865519,0.001441677,0.001850493,0.001459796,0.001813239
1620,0.003203619,0.002257011,0.003213578,0.001444786,0.002935954,0.002114749,0.001334226,0.002133545,0.001275636,0.001427053,0.00151963,0.00147816,0.00272601,0.001471187,0.002357292,0.001438951,0.001756188,0.002340413
1621,0.001448434,0.001469824,0.003711172,0.002938169,0.002064274,0.002718206,0.002436855,0.001591139,0.003028564,0.001699871,0.001806168,0.001504931,0.00158916,0.001443986,0.003191717,0.001441697,0.001706234,0.002230682
1622,0.002251739,0.00215725,0.003974861,0.003950471,0.004011865,0.00364352,0.00374101,0.002505819,0.002350328,0.003760693,0.004009709,0.003446296,0.003867391,0.004550326,0.003884065,0.004184278,0.003362557,0.003747585
1623,0.003077265,0.00321588,0.003040855,0.002740881,0.002756913,0.00278451,0.003022976,0.002835402,0.002879605,0.003030825,0.004302169,0.004173148,0.003915442,0.00436325,0.004024617,0.003364606,0.00375469,0.002814714
1624,0.002570211,0.003071021,0.004665016,0.003975302,0.004856001,0.003496827,0.003751843,0.004191419,0.004073143,0.003659437,0.004924997,0.005793992,0.006760831,0.004916809,0.006722886,0.00534425,0.00530692,0.004343995
1625,0.004509394,0.004117807,0.004133984,0.002183685,0.004346955,0.003552754,0.003605272,0.002255492,0.002534052,0.002780841,0.002833317,0.003288731,0.003254783,0.003358433,0.003249187,0.003289769,0.003311649,0.00280232
1626,0.002644576,0.00260918,0.002451481,0.002300808,0.002569024,0.003769314,0.00302762,0.003710062,0.002752506,0.003735303,0.003435343,0.003979405,0.003846201,0.004245597,0.003313749,0.003534482,0.004504999,0.004032098
1627,0.004566173,0.003486036,0.003537254,0.002499207,0.003561803,0.002700916,0.003207879,0.002916272,0.003264927,0.003299554,0.003797239,0.00360324,0.003473455,0.003986083,0.003934952,0.003768102,0.003466864,0.003325837
1628,0.003115652,0.003032017,0.002682949,0.002680993,0.002150958,0.002706326,0.002177107,0.002175795,0.001836044,0.001580714,0.001504712,0.001456474,0.001431818,0.001426873,0.001432999,0.001417293,0.001448605,0.001635824
1629,0.003217871,0.003043487,0.001548057,0.001290837,0.001413489,0.001255887,0.001306573,0.002683836,0.001300493,0.0012771,0.001437586,0.001453274,0.002374114,0.001439464,0.002296832,0.001429434,0.001468138,0.00232388
1630,0.001450705,0.002159273,0.00156944,0.001946097,0.001485432,0.001908739,0.001426474,0.002586495,0.001501213,0.003349675,0.001633378,0.002329797,0.001551668,0.002228408,0.001531491,0.003985263,0.002001736,0.0021526
1631,0.001582993,0.001788761,0.001483998,0.00172307,0.002822561,0.001384826,0.002849059,0.001527621,0.001333032,0.002930488,0.004388559,0.004659262,0.003803601,0.00329935,0.003832635,0.003282335,0.00390865,0.003301936
1632,0.003428022,0.002765747,0.00329517,0.002757329,0.003453126,0.003045158,0.003193347,0.002574959,0.002922122,0.002455897,0.003370387,0.002628223,0.003182307,0.004206612,0.003493232,0.002529847,0.003167729,0.002643827
1633,0.003068954,0.002628442,0.003102471,0.002248598,0.002917275,0.002264956,0.003850195,0.002362024,0.002305981,0.002429839,0.002577905,0.002601405,0.002556056,0.00261531,0.00239308,0.00212893,0.001965081,0.001779431
1634,0.001643266,0.003653131,0.00219098,0.001776511,0.001990231,0.001717329,0.001641372,0.002175019,0.001458841,0.002096986,0.002364657,0.002326784,0.001520281,0.002347839,0.00226727,0.001664853,0.002345856,0.001619745
1635,0.00210925,0.001546633,0.002209828,0.001443599,0.00196952,0.001470519,0.002022837,0.001422597,0.002025001,0.001672507,0.002562293,0.002111415,0.003071161,0.003242963,0.003789664,0.003152884,0.003567608,0.004528935
1636,0.003727497,0.003119749,0.003294357,0.002818614,0.003279529,0.002977311,0.003406211,0.002488055,0.001951459,0.002445241,0.002680341,0.002371572,0.002442006,0.002017827,0.002365542,0.003862089,0.00540931,0.003141983
1637,0.003216221,0.002908703,0.003117054,0.003308756,0.003125602,0.002826883,0.002694482,0.001754367,0.001957207,0.001743262,0.002366063,0.001534709,0.00232562,0.001620621,0.002223469,0.00158339,0.00225454,0.00225214
1638,0.00157022,0.003915661,0.003080798,0.002392652,0.004312557,0.002888107,0.00419332,0.004087807,0.003618777,0.003715178,0.005154942,0.003699051,0.005728219,0.00487702,0.003731166,0.003967486,0.003892189,0.003899779
1639,0.003872646,0.003855072,0.003671397,0.002986587,0.004918591,0.003249792,0.003354155,0.003312127,0.003592946,0.002870454,0.005342413,0.004231659,0.004380792,0.002651348,0.002855835,0.00324434,0.003838403,0.002147035
1640,0.002203446,0.002253166,0.001814101,0.003993911,0.002318342,0.003064804,0.002316305,0.002871489,0.00191203,0.002377774,0.002678908,0.002601636,0.002741481,0.002733586,0.002881303,0.002359772,0.00235636,0.003927563
1641,0.003285104,0.004805914,0.003602717,0.003502942,0.002629561,0.002158749,0.001473963,0.001883702,0.001473744,0.001905854,0.001923124,0.002261423,0.001753386,0.002158287,0.001615394,0.002123807,0.001587256,0.002571624
1642,0.002997483,0.002854482,0.004700172,0.002575012,0.003435012,0.001541473,0.002049889,0.002342862,0.002302053,0.002218837,0.001609518,0.003978777,0.002297866,0.002294505,0.002228961,0.003595382,0.001543252,0.002447341
1643,0.005110604,0.003188748,0.004360465,0.005194292,0.002344459,0.002025707,0.001285005,0.001951845,0.001587207,0.003410954,0.002383777,0.00236019,0.002329034,0.003988387,0.003816512,0.003430968,0.003420265,0.001942599
1644,0.002041295,0.00225789,0.002371694,0.002133982,0.001747894,0.00286994,0.002534768,0.004533,0.004973331,0.003263199,0.002588501,0.002688459,0.003077711,0.002491656,0.002710797,0.002929329,0.002805759,0.002939138
1645,0.002427174,0.002602768,0.00168047,0.002009001,0.001384739,0.001938812,0.001267577,0.001859052,0.001252937,0.002180921,0.002221312,0.001825703,0.002266925,0.003426797,0.00434865,0.002785463,0.00455168,0.002062741
1646,0.004003864,0.0054704,0.002932966,0.004604672,0.002588544,0.00434384,0.004209757,0.003917949,0.004016772,0.004655359,0.003306807,0.003307236,0.004296577,0.003638434,0.003822153,0.00327572,0.003407904,0.00316223
1647,0.002846595,0.002771611,0.002527347,0.00248439,0.002660059,0.002540764,0.003190649,0.002379746,0.003858301,0.002494756,0.002826156,0.002131406,0.001888723,0.003766468,0.004036914,0.004158219,0.004746762,0.005282864
1648,0.004880065,0.004916825,0.004238106,0.003656813,0.003507343,0.00371223,0.003701354,0.003838754,0.003920651,0.004440502,0.002649997,0.004693225,0.002881529,0.00253318,0.002878344,0.002488194,0.002494643,0.001802299
1649,0.003298037,0.002115057,0.003992689,0.004082623,0.003786424,0.003070954,0.003045724,0.002929515,0.003111864,0.002992023,0.001800145,0.003867015,0.004334833,0.004665244,0.004721796,0.002802486,0.003981981,0.003196501
1650,0.00441726,0.005277101,0.005484976,0.00544048,0.002604809,0.003499456,0.003282623,0.002176058,0.003266549,0.003148316,0.003737521,0.003129862,0.004645327,0.002994163,0.00317303,0.004834682,0.004174484,0.003487367
1651,0.003187264,0.003383245,0.003098565,0.002879821,0.002871275,0.002986371,0.002736881,0.002412858,0.001434571,0.00285697,0.004097675,0.004477428,0.004151287,0.00254461,0.003193013,0.002042655,0.004939216,0.003473533
1652,0.004371734,0.004387538,0.004469998,0.003145864,0.004816506,0.003193613,0.001940317,0.002085843,0.00243638,0.002998063,0.004183501,0.004504112,0.003446085,0.003195164,0.002186847,0.002713418,0.00180366,0.002273335
1653,0.001489611,0.002420613,0.002243928,0.001359575,0.001321977,0.001980835,0.001281735,0.001910062,0.001258645,0.001986387,0.001452572,0.00229181,0.001439214,0.002283504,0.001455774,0.001663764,0.003630282,0.001430523
1654,0.002163569,0.003864376,0.003698037,0.001357678,0.002025518,0.001281236,0.001956431,0.00284964,0.003401639,0.00398063,0.005053852,0.004842727,0.004608205,0.004200827,0.003026772,0.003261773,0.002839902,0.004383737
1655,0.004507731,0.004397408,0.003842189,0.003157481,0.003102164,0.003056765,0.00424877,0.003103346,0.003688774,0.003936934,0.004618058,0.002122136,0.004730884,0.004153686,0.005610435,0.004984838,0.00515932,0.003440958
1656,0.003578848,0.003497726,0.003580185,0.003390927,0.004014907,0.003331671,0.0036089,0.003324797,0.002687172,0.003440019,0.002213665,0.002858015,0.003552923,0.003688244,0.00432914,0.002279654,0.002548339,0.002287647
1657,0.002241072,0.004075372,0.002324955,0.002007518,0.003367779,0.002933119,0.005585015,0.005974568,0.006327068,0.002924164,0.003880586,0.005176613,0.003081889,0.003267616,0.002284286,0.002240005,0.004069626,0.002377124
1658,0.005204302,0.004419444,0.005461879,0.00430607,0.002589721,0.002844243,0.004040351,0.00261699,0.004338727,0.004269757,0.004743664,0.003370622,0.0051956,0.00231281,0.003652739,0.001537958,0.003426347,0.00335023
1659,0.003663959,0.003332329,0.00219822,0.002858996,0.001989721,0.00191106,0.001814258,0.001762487,0.001737539,0.001668276,0.001727834,0.001616126,0.001693398,0.001535086,0.002811115,0.004152431,0.004179358,0.003257588
1660,0.002165411,0.004452585,0.004618493,0.002284368,0.0030136,0.002118514,0.004037999,0.004191435,0.004548059,0.004494711,0.004713799,0.004493534,0.004184513,0.004412404,0.003487109,0.002979602,0.005969568,0.002890645
1661,0.004887632,0.004676568,0.004105075,0.003075524,0.002466417,0.002903152,0.002204437,0.001392387,0.002001648,0.001426702,0.001869502,0.001501651,0.003122403,0.003193924,0.001919329,0.0017556,0.001526024,0.003033578
1662,0.00163146,0.00157216,0.001432493,0.00261477,0.001299797,0.001300817,0.001267972,0.001389048,0.001289095,0.002687474,0.001481644,0.003017661,0.00321057,0.004233048,0.002268707,0.004185746,0.003881406,0.00155401
1663,0.00184678,0.00402117,0.001670159,0.003248031,0.002610886,0.00206408,0.003696997,0.002255349,0.003473321,0.003430491,0.004131867,0.003579197,0.004101234,0.004302007,0.00434514,0.005161898,0.004920156,0.005145318
1664,0.004577539,0.002825609,0.00275706,0.002583536,0.004524907,0.004249326,0.00369848,0.003962016,0.003893483,0.003860147,0.004327872,0.004982752,0.004290955,0.00455801,0.003052262,0.004459017,0.002822932,0.003482002
1665,0.002775203,0.005182252,0.004912879,0.004256676,0.00295883,0.003244072,0.003217506,0.00216602,0.003300694,0.003195025,0.003675245,0.002244295,0.00224341,0.002209679,0.002529039,0.003212432,0.00340855,0.003617886
1666,0.002783214,0.004206962,0.002653251,0.003491222,0.00232155,0.003551445,0.002272941,0.002446358,0.002012361,0.003565282,0.00448481,0.004219408,0.002669395,0.002759171,0.00245525,0.002110471,0.001692169,0.00167535
1667,0.001424473,0.001474054,0.001413517,0.001469822,0.001277733,0.001546969,0.002735891,0.001373361,0.00277082,0.001521946,0.001434836,0.001466972,0.001549992,0.002805953,0.003619192,0.003415018,0.002060427,0.003916127
1668,0.002277916,0.002004702,0.001772556,0.001384981,0.001403103,0.001286129,0.001330456,0.001273044,0.002674587,0.001286072,0.001434559,0.001440214,0.001666587,0.001433439,0.001554482,0.001541397,0.001542183,0.001588328
1669,0.003345717,0.001575356,0.002137695,0.001296102,0.001313247,0.001270591,0.001322652,0.00150639,0.001350495,0.00138688,0.001522262,0.001482561,0.001521708,0.001536423,0.001513405,0.001495711,0.001536235,0.001525045
1670,0.001474726,0.001527513,0.00147767,0.001551536,0.001339789,0.00140939,0.001365037,0.002802874,0.001423742,0.001402418,0.001550601,0.001469794,0.001502449,0.001436765,0.00321529,0.001435565,0.003283691,0.001474065
1671,0.00299074,0.002343747,0.002775679,0.00218758,0.002317286,0.001693216,0.002283682,0.002016021,0.003071982,0.001765843,0.001909528,0.001701892,0.001438291,0.001596392,0.003049112,0.001445027,0.001444046,0.003330646
1672,0.001456428,0.001457712,0.001417548,0.001396275,0.002904071,0.001411203,0.002442813,0.001346987,0.001399173,0.001296309,0.00144274,0.001449088,0.003147679,0.001453997,0.001423552,0.00151905,0.00324341,0.001431208
1673,0.001421098,0.001494676,0.003002037,0.00129031,0.002973029,0.001308506,0.00138258,0.002196821,0.001514726,0.001929707,0.002442498,0.002354287,0.00145365,0.002389724,0.00147652,0.002263633,0.001457523,0.002256904
1674,0.001429968,0.002138328,0.002162133,0.001293224,0.001887886,0.001274568,0.001284583,0.001910293,0.001254397,0.001288835,0.002277047,0.00147285,0.002289886,0.001479089,0.00231464,0.001477304,0.001696855,0.002308612
1675,0.001556672,0.002292608,0.001496586,0.001974671,0.001597531,0.005092719,0.003944667,0.004184029,0.003304587,0.003154242,0.002487136,0.003429877,0.00378898,0.002426494,0.001575335,0.002373806,0.001849138,0.003084561
1676,0.002464283,0.002948025,0.002739336,0.001709786,0.002200588,0.001456261,0.001911206,0.001301369,0.001905214,0.001306397,0.002252711,0.001802955,0.002358335,0.001581278,0.001796303,0.001426034,0.003021407,0.003317185
1677,0.003243814,0.002121881,0.001804956,0.00222001,0.001407854,0.001989411,0.001261412,0.001871304,0.001263401,0.001796931,0.001442134,0.003827407,0.001955138,0.001522594,0.001817658,0.002305332,0.001640884,0.002154364
1678,0.001521626,0.002102355,0.001497315,0.002765308,0.001335867,0.002648805,0.001271344,0.001303148,0.001252496,0.001407333,0.001642798,0.001473034,0.001468542,0.001552505,0.00144321,0.001666865,0.001469802,0.001773142
1679,0.001440932,0.001509941,0.00143188,0.001486629,0.001298949,0.001332253,0.001288698,0.001289158,0.001243754,0.002937033,0.00146023,0.001806146,0.0027975,0.003333781,0.001476008,0.00149936,0.001683442,0.003143814
1680,0.003307061,0.003270763,0.001802919,0.001648646,0.001393992,0.001302455,0.001396663,0.002875112,0.002871041,0.002462196,0.004199455,0.002301921,0.00460392,0.002682303,0.002789869,0.002663409,0.0029107,0.002352175
1681,0.002061529,0.001687641,0.003619532,0.003667088,0.002265645,0.003846257,0.002273468,0.002327221,0.001878005,0.001845589,0.001664111,0.001781389,0.00318214,0.001814446,0.0014471,0.001587145,0.00177113,0.001632528
1682,0.003446624,0.00325023,0.003615747,0.003537859,0.003519651,0.00349823,0.003443368,0.003374249,0.002716072,0.003672331,0.002560275,0.003851737,0.002608352,0.002547103,0.002738385,0.002464869,0.002832162,0.001763517
1683,0.002267116,0.001770059,0.001546887,0.001624649,0.003104832,0.001840696,0.003325588,0.00250041,0.002443003,0.002213429,0.002414551,0.002554686,0.002442443,0.002239253,0.002610873,0.002878173,0.001972951,0.001856205
1684,0.001825949,0.001673774,0.001676685,0.00132818,0.001371977,0.001366069,0.001378055,0.001375865,0.001344406,0.001379984,0.001518873,0.001537877,0.001524041,0.001514934,0.001566,0.001503887,0.001501076,0.001756603
1685,0.001424913,0.002030754,0.001464559,0.001335359,0.001296016,0.001340583,0.001260877,0.001296192,0.001276271,0.001335636,0.00162014,0.00155788,0.001432897,0.001799105,0.001437035,0.001687329,0.001464001,0.00168547
1686,0.001420257,0.001460135,0.003207166,0.001295993,0.001274189,0.001302514,0.001266386,0.001286036,0.001246325,0.001295479,0.001745502,0.001473444,0.001723102,0.002022664,0.001517819,0.001526532,0.001523937,0.001534746
1687,0.001427698,0.00152024,0.001468534,0.001354014,0.001375018,0.001352139,0.001354369,0.001646101,0.001335065,0.001335767,0.001659418,0.002965102,0.001764161,0.003067972,0.001763182,0.0014481,0.00172102,0.001433755
1688,0.003015125,0.003226736,0.00304702,0.001931595,0.001496668,0.00151781,0.001257945,0.002845383,0.001418839,0.002823576,0.003571448,0.003939535,0.003918857,0.003975783,0.002811202,0.00290065,0.00408748,0.004035503
1689,0.003847221,0.003394263,0.004140574,0.003566822,0.003907013,0.003013461,0.001695629,0.002020743,0.002152911,0.002123655,0.001859778,0.00195845,0.003263004,0.001909835,0.001923437,0.003217722,0.00186035,0.001788749
1690,0.00145945,0.001446235,0.003165718,0.001445286,0.001331519,0.002754909,0.002491232,0.001505835,0.002024129,0.001345707,0.001481245,0.00162365,0.002362169,0.001436655,0.002292018,0.001426373,0.002449706,0.001537953
1691,0.00218204,0.001535012,0.002126867,0.00140657,0.002176384,0.001706719,0.002575266,0.002077152,0.002864338,0.002221362,0.003134467,0.002188999,0.00281864,0.002814549,0.002008073,0.002617254,0.001797114,0.002541347
1692,0.001708184,0.001724898,0.003564324,0.003174586,0.002897404,0.003618199,0.003404372,0.0029256,0.003774781,0.002973763,0.002744151,0.003434966,0.002531467,0.003240298,0.002603245,0.003293553,0.002757641,0.003100643
1693,0.002695033,0.002533603,0.002186745,0.002315036,0.00216878,0.001995182,0.002311096,0.002303592,0.002299518,0.002154498,0.002182071,0.002402608,0.002386635,0.002312015,0.002178665,0.001893973,0.001856484,0.001852401
1694,0.001850925,0.001823076,0.001753156,0.001603936,0.001617094,0.001565893,0.001510613,0.001504631,0.001436615,0.00153838,0.001525006,0.002098394,0.001448122,0.001599154,0.001850672,0.001447166,0.001632939,0.001428297
1695,0.001879709,0.003436669,0.001581611,0.001360303,0.003204645,0.0029066,0.001466897,0.002896527,0.001472632,0.001345183,0.00159188,0.001456001,0.001421784,0.001606986,0.001430241,0.001570064,0.001472416,0.00172107
1696,0.002020631,0.001483001,0.003372974,0.00142623,0.001290753,0.001495302,0.001262854,0.001473595,0.001266927,0.001288107,0.001747671,0.00269847,0.003188204,0.001692065,0.003208455,0.00186062,0.00196975,0.003079214
1697,0.001522995,0.003367925,0.001764091,0.00281785,0.002288323,0.003218861,0.002568327,0.003252174,0.003291611,0.003572823,0.003855447,0.003997923,0.002672909,0.003834037,0.004101279,0.003218067,0.003690491,0.003269049
1698,0.003920789,0.003227473,0.002393069,0.002843153,0.003434324,0.002799903,0.00359085,0.002989436,0.003789668,0.003818755,0.004370705,0.004978841,0.004564399,0.004313587,0.004133462,0.005107844,0.004686041,0.004828883
1699,0.003404363,0.00350669,0.004269133,0.004375767,0.004269568,0.00433731,0.004437661,0.004115497,0.003007729,0.002952541,0.004584687,0.004630377,0.003348761,0.003344268,0.002892291,0.003303958,0.003305952,0.004369054
1700,0.004342707,0.00404853,0.004413429,0.002794706,0.004026052,0.004103394,0.002992461,0.003807541,0.003751307,0.003123246,0.004335154,0.0028021,0.003174974,0.003097851,0.003176338,0.003155332,0.003120767,0.002809162
1701,0.004243824,0.003910201,0.004265989,0.004140302,0.004304436,0.003748186,0.003091685,0.002214199,0.003268001,0.004295945,0.004348554,0.004835651,0.005295022,0.004828644,0.003559923,0.005035771,0.003219416,0.004301457
